EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010902629,CLARK NEVADA LEGACY MEADOWS COMPANY,% NATASHA MATKIN-HAYES,PO BOX 98890,LAS VEGAS,NV,89193-8890,6114,03,9,1000,201502,1,16,000000000,5,01,202205,0,0,02,0,05,0,0,0,A80,DAUGHTERS OF THE UTAH PIONEERS
010902760,PAHRUMP MASTER GARDENER SOCIETY,% PATRICIA CAMERON,5881 DOUBLETREE RD,PAHRUMP,NV,89061-8274,0000,03,3,2000,200912,1,16,000000000,5,01,202012,0,0,02,0,12,0,0,0,C42,
010906890,CLARK COUNTY ARTISTS GUILD,% HEATHER WEINBURGER,3172 N RAINBOW BLVD,LAS VEGAS,NV,89108-4534,0000,03,3,2100,200907,1,15,000000000,1,01,202106,0,0,02,0,06,0,0,0,A26,
010911799,CLASSICAL MUSIC EDUCATION FOUNDATION,% LEILANI BRADFORD,1003 PARADISE VIEW ST,HENDERSON,NV,89052-3937,0000,03,3,1200,201407,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A99,
010913692,FILIPINO AMERICAN HERITAGE FOUNDATION-NEVADA,% DR ROMUALDO ARAGON JR,1641 E FLAMINGO RD STE 11,LAS VEGAS,NV,89119-5257,0000,03,3,1200,201105,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,A23,
010916711,TOPS CLUB INC,% DIANE GRAY,2851 S VALLEY VIEW BLVD UNIT 1041,LAS VEGAS,NV,89102-0139,5501,03,9,1200,200809,1,16,000000000,5,01,202203,0,0,02,0,03,0,0,0,,098 LAS VEGAS TOPS NV
010937092,BAHAIS OF WINCHESTER,% MRS SHAHNAZ ROWHANI,PO BOX 72963,LAS VEGAS,NV,89170-2963,9508,03,9,7000,199505,1,10,001000000,1,01,,0,0,06,0,12,,,,,5064 WINCHESTER
010944615,URBAN ROOTS GARDEN CLASSROOMS,% FAYTH ROSS,3001 W 4TH ST APT 12,RENO,NV,89523-8844,0000,03,3,1000,201008,1,15,000000000,1,01,202012,4,5,01,0,12,415314,529798,529798,B90,URBAN ROOTS
010970789,INTERNATIONAL ASSOCIATION OF LIONS CLUBS,% MELISSA BROWN,PO BOX 151664,ELY,NV,89315-1208,0239,04,9,3000,194012,2,00,911520000,5,01,202112,0,0,02,0,12,0,0,0,S80,2754 ELY
016182253,LOUIS PLANSEON FDN CO-TTEE 2519898592,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200209,1,04,000000000,2,01,202112,6,5,00,1,12,4067285,877354,,T20,
016182388,MARJORIE E WILSON TR,% WACHOVIA BANK NATIONAL ASSOCIATIO,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200807,1,04,000000000,2,01,202112,4,3,00,1,12,109720,65654,,T22,
016190683,ALICE E AND JOSEPH C BLEWETT FOUNDATION TR,% WELLS FARGO BANK TEXAS NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200205,1,04,000000000,2,01,202112,6,4,00,1,12,1392973,318801,,T20,
020533898,MISSIONARY FAMILIES OF CHRIST NEVADA,% ZACARIAS CORELLA,7232 SILVER VALLEY ST,LAS VEGAS,NV,89149-0100,0000,03,3,2000,201108,1,16,000000000,1,01,202012,1,2,02,0,12,9969,19963,19963,X21,
020565090,OPERATION WARMHEART INC,% DELBERT BLAIR,PO BOX 9882,NELLIS AFB,NV,89191-0882,0000,03,3,1000,201005,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P60,
020610655,HEALTHY COMMUNITIES COALITION OF LYON AND STOREY COUNTIES,% CHRISTINE MCGILL,PO BOX 517,DAYTON,NV,89403-0517,0000,03,3,1000,200210,1,15,000000000,1,01,202012,6,6,01,0,12,1383123,4909091,4909091,P20,
020625125,VIRGIN VALLEY THEATRE GROUP,,150 N YUCCA ST STE 22,MESQUITE,NV,89027-4809,0000,03,3,1000,200210,1,15,000000000,1,01,202112,3,3,02,0,12,95675,28918,28918,A65,
020695289,CLIPPED WINGS UNITED AIRLINES STEWARDESS ALUMNAE INC,% PAT LANGHART,5512 JASPER BUTTE ST,LAS VEGAS,NV,89130-3714,1580,03,9,1000,200201,1,16,000000000,2,01,201909,0,0,02,0,09,0,0,0,N117,LAS VEGAS CHAPTER
020705460,FRONTIER COMMUNITY COALITION,% LOUIE PERALDO,PO BOX 1460,LOVELOCK,NV,89419-1460,0000,03,3,1000,200401,1,15,000000000,1,01,202106,4,4,01,0,06,143187,418423,414799,E99,
020730599,GRACE TABERNACLE CHURCH OF GOD IN CHRIST,% TIFFANY YOUNG,1286 COMMERCE ST,SPARKS,NV,89431-0942,0000,03,3,7000,200502,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020778773,LOHAN SPIRITUAL AND CULTURAL CENTER,% HUAMAN MAURA,3850 SCHIFF DR,LAS VEGAS,NV,89103-1813,0000,03,3,7000,200911,1,10,000000000,1,01,,0,0,06,0,12,,,,X50,
020785597,SAFE HAVEN WILDLIFE SANCTUARY,% LYNDA M SUGASA,9605 STATE ROUTE 400,IMLAY,NV,89418-8112,0000,03,3,4000,200611,1,15,000000000,1,01,202112,6,5,01,0,12,1446132,880249,856579,D20,
020807885,NOVA FOUNDATION INC,% MICHELE COLONICA,316 CALIFORNIA AVENUE SUITE 448,RENO,NV,89509-1650,0000,03,3,1000,200706,1,04,000000000,1,01,202106,4,2,00,1,06,266800,20880,,T22,
030383225,THE GIRLS GROUP,% FELICIA SUMLER,7731 GOLDEN FILLY ST,LAS VEGAS,NV,89131-4683,0000,03,3,1000,202001,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,O19,
030397168,FERNLEY SHARKS SWIMMING ASSOCIATION,% JESSICA STANGER,PO BOX 274,FERNLEY,NV,89408-0274,0000,03,3,1000,201402,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,B82,
030427848,AMERICAN SEWING GUILD INC,% LAURIE BRAY,2165 PRINCE WAY,RENO,NV,89503-2229,3534,03,9,2000,000000,1,15,281995000,5,01,,0,0,01,0,12,,,,,NORTHERN NEVADA CHAPTER
030462980,WOMEN IN FILM LAS VEGAS,% PHYLLIS CESARE-TAIE,9525 CHIANTI LN,LAS VEGAS,NV,89117-3692,0000,03,3,1000,200210,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A31,
030483805,NEW MERCY FAITH MINISTRY,% HENRY CROCKETT,5824 WHISPER BLUFF,NORTH LAS VEGAS,NV,89031-0000,0000,03,3,7000,200309,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
030501461,VIRGIN VALLEY ARTISTS ASSOCIATION,% KATHLEEN BIRKHOLZ,15 W MESQUITE BLVD,MESQUITE,NV,89027-4754,0000,03,3,2000,200312,1,16,000000000,1,01,202106,4,4,01,0,06,239526,166755,160100,A51,
030502432,PEACEMAKERS INC,% RONALD DENNIS,3050 VAN LN,PAHRUMP,NV,89048-5266,0000,03,3,1000,200308,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,I126,
030532478,COMMUNITY PARTNERSHIP SEEKING SOLUTIONS OF FERNLEY,% KELLY MALLOY,PO BOX 2314,FERNLEY,NV,89408-2314,0000,03,3,1200,200504,1,15,000000000,1,01,202106,0,0,02,0,06,0,0,0,P30,
030533503,AUSTINS HOUSE,,PO BOX 784,MINDEN,NV,89423-0784,0000,03,3,1000,200402,1,15,000000000,1,01,202012,6,5,01,0,12,1429790,622822,622822,P30,
030536245,SHEKINAH GLORY MINISTRIES,% 0ARTHUR C DAVIS,2451 EAGLE HARBOR DR,HENDERSON,NV,89052-7135,0000,03,3,7000,200609,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
030600291,SOUTHERN NEVADA CONFERENCE OF POLICE AND SHERIFFS,,9330 W LAKE MEAD BLVD STE 120,LAS VEGAS,NV,89134-8344,0000,05,3,1000,200702,0,00,000000000,1,01,201906,0,0,02,0,06,0,0,0,S40,NEVADA CONF OF POLICE AND SHERIFFS
043500449,JACK & MARCI WILLIAMS ENDOWMENT FOR WEDNESDAYS CHILD INC,,2943 SOFT HORIZON WAY,LAS VEGAS,NV,89135-1739,0000,03,3,1000,200004,1,15,000000000,1,01,202012,6,5,01,0,12,3247351,881935,240943,P32,
043589737,GREATER FAITH BAPTIST CHURCH,% RENARD JONES SR,2736 CHAMBERLAIN LN,N LAS VEGAS,NV,89032-3623,0000,03,3,7000,200309,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
043591728,AMERICAN IRIS SOCIETY,% DAN DOURNEY,15680 MINNETONKA CIR,RENO,NV,89521-7249,3686,03,9,2000,200102,1,16,000000000,5,01,202112,0,0,02,0,12,0,0,0,K20,HIGH DESERT IRIS & DAYLILY SOCIETY
043601067,TRIED STONE MISSIONARY BAPTIST CHURCH,% JACQUELYN MURPHY,621 W CAREY AVE,N LAS VEGAS,NV,89030-3877,0000,03,3,7000,200207,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
043607662,APOSTOLATE FOR HOLY RELICS,% DENISE MURPHY SERAFINI,1164 MOHAVE DR,MESQUITE,NV,89027-2600,0000,03,3,1700,200209,1,04,000000000,1,01,202012,1,1,00,3,12,5219,5045,,A80,
043616888,WILD HORSE PRESERVATION LEAGUE,% H BONNIE MATTON,PO BOX 1958,DAYTON,NV,89403-1958,0000,03,3,1000,200401,1,15,000000000,1,01,202110,0,0,02,0,10,0,0,0,D30,
043622090,NATIONAL RURAL LETTER CARRIERS ASSOCIATION,% JOAN REYNOLDS,1110 E CRYSTAL CANYON CT,RENO,NV,89508-6816,2377,05,9,3000,197211,2,00,263000000,5,01,202106,4,3,01,0,06,159065,83866,83866,,NEVADA RLCA
043627170,OASIS COMMUNITY CHURCH,% KELLYELANG,1520 S MAINE ST,FALLON,NV,89406-7800,2284,03,9,7000,197205,1,10,001000000,5,01,,0,0,06,0,12,,,,,
043677039,THAI CHRISTIAN MISSIONARY CHURCH,% RAHTREE HARMS,3928 BUCHNER LN,N LAS VEGAS,NV,89032-0413,0000,03,3,7100,200306,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,X21,
043724764,STOREY COUNTY FIREFIGHTERS ASSOCIATION LOCAL 4227,% STOREY COUNTY PROFESSIONAL FIRE,PO BOX 12835,RENO,NV,89510-2835,0000,05,3,3000,202104,2,00,000000000,1,01,202012,3,3,01,0,12,43487,48787,48787,J40,
043782270,INTERNATIONAL REMOTE VIEWING ASSOCIATION,% CHERYLE HOPTON,1805 N CARSON ST,CARSON CITY,NV,89701-1216,0000,03,3,2000,200603,1,15,000000000,1,01,202112,3,3,02,0,12,78454,44061,44061,A03,
043793663,JUMPSTART COALITION FOR PERSONAL FINANCIAL LITERACY,% SHEILA SALEHIAN,12301 KINGS MEADOW CT,LAS VEGAS,NV,89138-1119,3712,03,9,2000,200102,1,15,994000000,1,01,202112,0,0,02,0,12,0,0,0,B90,NEVADA JUMPSTART COALITION
043806789,ST MATTHEW BAPTIST CHURCH,% JAMES H MCCRAY,PO BOX 53058,HENDERSON,NV,89053-0000,0000,03,3,7000,200507,1,10,000000000,1,01,,0,0,06,0,06,,,,V20,
043815840,BELIEVERS IN CHRIST TABERNACLE,% LEDONNA TAPPLIN,730 W CHEYENNE BVLD SUITE 50,NORTH LAS VEGAS,NV,89030-0000,0000,03,3,1000,200709,1,15,000000000,1,01,202112,4,4,01,0,12,144480,417755,417755,X21,BACK 2 BASIC GLOBAL OUTREACH MINIST
043824880,ICE AXE FOUNDATION INC,% DOUGLAS CHANDLER STOUP,561 KEYSTONE DR 177,RENO,NV,89503-4304,0000,03,3,1000,200905,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,B90,
043834305,UNITED STATES BOWLING CONGRESS INC,% CINDY HITCHCOCK,94 TUCKER LN,YERINGTON,NV,89447-2818,4348,03,9,1000,200409,1,16,000000000,1,01,202107,0,0,02,0,07,0,0,0,N70,81045 LYON COUNTY USBC
046313409,RUTH C SNOW REINFORD TRUST,% PNC BANK NEW ENGLAND,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197611,0,04,000000000,1,01,202112,4,4,00,1,12,372307,216755,,,
046751073,ESTHER KNAUB CHARITABLE TR 20544-01,% MASSACHUSETTS CO INC TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,199803,1,04,040000000,2,01,202112,4,4,00,1,12,233721,135103,,T30Z,
046971851,RITTER CHARITABLE TR,,1980 FESTIVAL PLAZA DR STE 300,LAS VEGAS,NV,89135-2930,0000,03,3,1000,200401,1,17,000000000,2,01,202112,5,1,02,0,12,665798,4,4,T11,RITTER JOHN TTEE
050538007,SIERRA JUNIOR TENNIS ASSOCIATION,% DEBORAH ALARCON,PO BOX 6928,RENO,NV,89513-6928,0000,03,3,1200,200401,1,16,000000000,1,01,202112,3,3,01,0,12,92070,93840,71457,N66,
050554338,ROLLAN MELTON PARENT FACULTY ASSOCIATION,,6575 ARCHIMEDES LN,RENO,NV,89523-6211,0000,03,3,1000,200403,1,15,000000000,5,01,202108,0,0,02,0,08,0,0,0,B94,
050573828,LAS VEGAS MENS CHORUS,% DAVID POHL,8550 W CHARLESTON BLVD STE102 BX106,LAS VEGAS,NV,89117-9086,0000,03,3,2000,201502,1,16,000000000,1,01,202106,0,0,02,0,06,0,0,0,A6B,
050587246,DOG TOWN,% LORAYN WALSER,PO BOX 2978,CARSON CITY,NV,89702-2978,0000,03,3,1000,200406,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,D20,
050611127,DESERT NEWCOMERS INC,% MIRIAM LEVENBERG TREASURER,8014 PEARLBUSH CT,LAS VEGAS,NV,89123-1929,0000,07,3,1000,200507,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,N50,
050615187,SILVER SPRINGS AREA CHAMBER OF COMMERCE,% MARIANNE SCHAEFER,5095 MAPLE ST,SILVER SPGS,NV,89429-8941,0000,06,3,1000,201109,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,S41,
050619785,IGLESIA EVANGELICA NUEVA JERUSALEN DE LAS ASAMBLEAS DE DIOS,,2727 CIVIC CENTER DR,N LAS VEGAS,NV,89030-5468,0000,03,3,7000,200605,1,10,000000000,1,01,,5,0,06,0,12,,,,X21,
050634823,NEW BEGINNINGS CHURCH,,420 HARRISON AVE,LAS VEGAS,NV,89106-3015,0000,03,3,7100,201407,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
056066742,HENRY J ROBITAILLE TR UA 09191979,% WELLS FARGO BANK NA TTEE,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,0,1000,000000,0,00,000000000,0,12,202012,6,5,00,1,12,2544707,866754,,,
056140981,MARTHA A HAWKINS CHARITABLE TR,% WELLS FARGO BANK,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,200404,1,04,000000000,1,01,202112,6,5,00,1,12,2480445,734231,,T22,
060769931,JOHN SLADE ELY FUND,% WACHOVIA BANK NA,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1200,196204,1,04,065207119,2,01,202103,5,4,00,1,03,891904,486812,,,
061063836,LEND-A-HAND IND,,955 KUENZLI ST,RENO,NV,89502-1160,9102,03,9,1000,197910,1,16,429000000,5,01,,0,0,01,0,12,,,,,RENO GAZETTE-JOURNAL FOUNDATION INC
061350190,ISRAEL AIR FORCE CENTER FOUNDATION INC,% STEPHEN J SAFT - SECRETARY,4089 GENOA DR,LAS VEGAS,NV,89141-4233,0000,03,3,1200,199305,1,15,205000000,1,01,202112,5,5,01,0,12,587884,696588,696588,Q05,
061529842,THE CARINE & JACQUES DUBOIS FAMILY FOUNDATION,% JACQUES DUBOIS,55 QUINTESSA CIR,LAS VEGAS,NV,89141-6054,0000,03,3,1000,199902,1,04,000000000,1,01,202106,7,6,00,1,06,8684599,2696927,,T20,
061685487,CRYSTAL BAY YACHT CLUB INC,% GUY A FORTIER,PO BOX 5287,INCLINE VLG,NV,89450-5287,0000,07,3,1000,200702,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,N50,
061723192,PLENTIFUL HARVEST MINISTRIES,% TOMMY PATTERSON,456 COMSTOCK ST,PAHRUMP,NV,89048-6142,0000,03,3,1000,200611,1,15,000000000,1,01,202112,4,0,02,0,12,104319,0,0,,
061729901,SILVER STRIKERS CLUB,% JACK HADDOCK,550 N MCCARRAN BLVD,SPARKS,NV,89431-5278,0000,07,3,1000,200410,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,N50,
061731587,MINISTERIO INTL ADONAI,% ESTUARDO ESCOBAR,2625 ISLAND BROOK DR,LAS VEGAS,NV,89108-4484,1678,03,9,7000,196408,2,10,001002029,5,01,201912,2,4,06,0,12,20022,221603,221603,X20,
061753436,DET 13 BOOSTER CLUB,% RANDY PIONEK,4360 CARSWELL AVENUE BLDG 586,LAS VEGAS,NV,89191-7069,0000,03,3,1000,202107,1,04,000000000,5,01,,0,0,00,1,02,,,,J03,
061755800,ORCHESTRA AND COMMUNITY CHORAL ARTISTS OF THE TAHOE AREA INC,% PARASOL FOUNDATION,586 DOUGLAS CT,INCLINE VLG,NV,89451-8529,0000,03,3,1000,200605,1,15,000000000,1,01,202012,4,4,01,0,12,377893,330560,330560,A69,TOCCATA THE
061756968,KIWANIS INTERNATIONAL INC,% MATTHEW SATENSTEIN,117 FOX CROSSING AVE,N LAS VEGAS,NV,89084-5207,0026,04,9,1300,194007,2,00,040042000,5,01,202109,0,0,02,0,09,0,0,0,,K17198 NORTH LAS VEGAS
061762388,PRIMARY GROUP,% DEBRA L POPE,10300 W CHARLESTON BLVD STE 13 205,LAS VEGAS,NV,89135-5008,0000,03,3,1000,200908,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,I44,BREAKING BARRIERS NETWORK
061782412,TAPPING TEACHERS DANCE COMPANY,% JEAN HENNINGER,TAPPING TEACHERS DANCE COMPANY,LAS VEGAS,NV,89121-0000,0000,03,3,1000,200608,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,A62,
061787263,ENCOUNTER CHURCH,% NATHAN DUPREE,PO BOX 14100,RENO,NV,89507-4100,0000,03,3,7000,200808,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
061797802,NEVADA SOCIETY OF HEALTH SYSTEMS PHARMACISTS,% RAGINI BHAKTA TREASURER,PO BOX 27371,LAS VEGAS,NV,89126-1371,0000,06,3,2000,200708,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,S41,
061805203,BLACK ROCK INSTITUTE,% PAUL F STARRS,PO BOX 14430,RENO,NV,89507-4430,0000,03,3,1200,200905,1,15,000000000,1,01,202112,3,1,02,0,12,87649,397,233,A33,
061818758,DISABLED AMERICAN VETERANS AUXILIARY INC,% CAROLYN WALKER,1025 TWIN BERRY CT,HENDERSON,NV,89002-9227,2473,04,9,1000,197310,1,00,908921000,5,01,202106,0,0,02,0,06,0,0,0,,12 BLACK MOUNTAIN NEVADA
061835772,INGLESIA MACEDONIA DE LA IGLESIA CRISTIANA INTERDENOMINACIONAL INC,% RAUL ONTIVEROS,825 ROYAL MOON AVE,LAS VEGAS,NV,89123-0967,0000,03,3,7120,200906,1,10,000000000,1,01,201712,4,3,06,0,12,149694,63905,63905,X21,
066020078,ANDREW R BRADLEY RESIDUARY TRUST,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197012,1,04,602000000,2,01,202112,5,4,00,1,12,694218,386751,,,
066020257,E C FULLER TRUST U ART 16 MAIN,% FIRST UNION NATIONAL BANK,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,193808,1,04,161180602,2,01,202102,7,6,00,1,02,8612103,4329883,,H110,
066020271,FLORA HEWITT GODDARD TRUST,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,03,3,1000,197012,1,04,909000000,2,01,202109,6,4,00,1,09,2053103,292519,,,
066020281,BRUCE N GRIFFING TR UW POR 3 9513011037,% WACHOVIA BANK CHARITABLE TAX,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,0,1000,000000,0,00,000000000,0,12,202112,5,4,00,1,12,622972,366056,,,
066020308,SUSAN MORSE HILLES TRUST FBO ALICE I CALDWELL ET ALS,,6325 S RAINBOW BLVD STE 300,LAS VEGAS,NV,89118-3278,0000,92,0,1000,000000,0,00,909000000,6,12,202112,4,3,00,1,12,356941,89132,,,UNION TRUST CO TAX DEPT CUNHOM
