EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
010919794,THE LAST OUTPOURING OUTREACH MINISTRY,% PASTOR ANGELA SIMMONS,304 VINE ST,JONESBORO,AR,72401-2661,0000,03,3,7000,200910,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010923587,MID AMERICAN DORPER BREEDERS,,331 VALLEY VIEW RD,ROSE BUD,AR,72137-9325,0000,05,3,1000,201902,2,00,000000000,5,01,202112,0,0,02,0,12,0,0,0,K26,
010944235,EIKON CHURCH INC,% RYAN BYRD,2118 LOUISIANA ST,LITTLE ROCK,AR,72206-1522,0000,03,3,7000,201102,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010950524,VIKETTE SOCIETY OUTREACH INC,% MEREDITH MACK,PO BOX 3089,PINE BLUFF,AR,71611-3089,0000,03,3,2000,201007,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,O50,
010961696,CHURCH OF JOHN,,1125 MALVERN AVE,HOT SPRINGS,AR,71901-6348,0000,03,3,7000,201105,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
010967146,AMERICAN LEGION,% GUY RODEN,PO BOX 481,HUNTSVILLE,AR,72740-0481,0925,19,9,1000,194603,1,00,907908000,5,01,202012,0,0,02,0,12,0,0,0,,137 HAYES-SMITH POST
010972396,ST GEORGE SERBIAN ORTHODOX CHURCH,,108 DONNIE CT,HOT SPRINGS,AR,71913-4755,9505,03,9,1000,195608,1,10,000000000,1,01,,0,0,06,0,12,,,,,
010975486,BEEBE SOCCER ASSOCIATION,% MARY COILE-FREEMAN,PO BOX 1133,BEEBE,AR,72012-1133,0000,07,3,1000,202304,2,00,000000000,1,01,,0,0,02,0,12,,,,N64,
010976116,SCHOLARSHIP GUIDANCE AND CONSULTING OUTREACH INC,% CATHRYN LAURENT,3900 RIDGWAY RD,PINE BLUFF,AR,71603-7408,0000,03,3,1200,201502,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,B20,
016021986,PTA ARKANSAS CONGRESS,% EDIE CALLAWAY-FRAZIER,2501 JOHN BARROW RD,LITTLE ROCK,AR,72204-3332,8592,03,9,2000,198907,1,16,035000000,1,01,202206,0,0,02,0,06,0,0,0,,PARKVIEW MAGNET HIGH PTA
020550078,SPRINGFIELD COMMUNITY CLUB,% JANIS HENSLEY,PO BOX 191,SPRINGFIELD,AR,72157-0191,0000,03,3,1000,200310,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,N31,
020554062,MARY HENLEY MINISTRIES,% MARY HENLEY MINISTRIES,30 GRAND MAGNOLIA DR,GREENWOOD,AR,72936-4308,0000,03,3,1700,200207,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,X20,
020554503,VETERANS OF FOREIGN WARS DEPARTMENT OF ARKANSAS,% DONALD NAAS,PO BOX 3021,HOLIDAY ISLE,AR,72631-3021,1717,19,9,1000,196502,0,00,907000000,5,01,202106,0,0,02,0,06,0,0,0,,77 HOLIDAY ISLAND
020559175,ARKANSAS SOCIETY FOR PUBLIC HEALTH EDUCATION INC,% DANA SMITH,PO BOX 251169,LITTLE ROCK,AR,72225-1169,0000,03,3,2000,200207,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,B60,
020566218,VICTORY TEMPLE,% REV ORTHELL VINCENT,HWY 5 N CR 466,MOUNTAIN HOME,AR,72653-0000,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
020599625,MONTICELLO TRINITY HEW,% THOMASENA WILLIAMS,174 BRADLEY 360,WILMAR,AR,71675-0000,2358,03,9,7000,197210,1,10,001000000,5,01,,0,0,06,0,08,,,,,10350
020606787,SIMONS FAMILY FOUNDATION INC,% JOE FRED STARR,2 JOHNSON RANCH RD,LITTLE ROCK,AR,72223-9738,0000,03,3,1000,200308,1,04,000000000,1,01,202112,4,3,00,1,12,255874,38652,,,
020615253,WORLD SERVICES FOR THE BLIND FOUNDATION,% RAMONA E SANGALLI,2811 FAIR PARK BLVD,LITTLE ROCK,AR,72204-5044,0000,03,3,1000,200212,1,17,000000000,1,01,202106,6,6,01,0,06,4565552,1712082,846557,G41,
020636559,EPISCOPAL COLLEGIATE SCHOOL FOUNDATION,% CATHY MAYTON,1701 CANTRELL RD,LITTLE ROCK,AR,72201-1111,0000,03,3,1200,200401,1,17,000000000,1,01,202106,9,8,01,0,06,67910939,18342767,4729092,B11,
020637960,SHILOH LAMARTINE CEMETARY ASSOCIATION INC,% SARA RAY,1650 COLUMBIA ROAD 41,WALDO,AR,71770-9587,0000,13,3,1000,200303,1,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,Y50,
020641508,BY HIS SPIRIT MINISTRIES,% STACY T SMITH,912 PALOMINO DR,TEXARKANA,AR,71854-9682,0000,03,3,7000,200411,1,10,000000000,1,01,,0,0,06,0,12,,,,X21,
020646222,ARKANSAS VOICES FOR THE CHILDREN LEFT BEHIND,% DEE ANN NEWELL,1818 NORTH TAYLOR,LITTLE ROCK,AR,72207-4639,0000,03,3,1000,200305,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,I43,
020647424,PTA ARKANSAS CONGRESS,% KAREN WILLEMS,2700 BUTTERFIELD COACH RD,SPRINGDALE,AR,72764-8767,8592,03,9,2000,198306,0,16,000000000,1,01,202206,0,0,02,0,06,0,0,0,,HARP ELEMENTARY
020651061,CONWAY AREA TENNIS ASSOCIATION,% SUSAN CURTIS,1175 CRIMSON CLOVER DR,CONWAY,AR,72034-7558,0000,03,3,1200,201703,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,N66,
020657713,NEW WINE MINISTRIES,% REV VINCENT XAVIER,8030 LA CROIX RD,DECATUR,AR,72722-9410,1621,03,9,7000,196402,1,10,001000000,5,01,,0,0,06,0,12,,,,,
020663910,HOPEWELL ASSEMBLY OF GOD,% NANCY LIGHT,PO BOX 234,BEEBE,AR,72012-0234,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,HOXIE
020669662,SHEPHARDS FOLD INC,% BEN OCONNELL,816 E PROSPECT AVE,HARRISON,AR,72601-4417,0000,03,3,1000,200304,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,P20,FLEMING JACALYN MARY
020681112,HOT SPRINGS HEALING SPRINGS,,3842 AIRPORT RD,PEARCY,AR,71964-9440,1619,03,9,7000,000000,0,10,001030059,5,01,,0,0,06,0,12,,,,,
020698008,FORT SMITH FLYFISHING CLUB,% DAVID F HEDGES,PO BOX 11734,FORT SMITH,AR,72917-1734,0000,07,3,1000,200803,2,00,000000000,1,01,202112,0,0,02,0,12,0,0,0,N50,
020701560,METHODIST FAMILY HEALTH INC,% NANCY HEAD,1600 ALDERSGATE RD,LITTLE ROCK,AR,72205-6676,0000,03,3,8000,202205,1,21,000000000,1,01,202206,7,7,01,0,06,8527462,7190915,4374630,E02,
020701562,METHODIST FAMILY HEALTH FOUNDATION INC,% ALAN JORDAN,1600 ALDERSGATE RD SUITE 100,LITTLE ROCK,AR,72205-6676,0000,03,3,1000,200404,1,17,000000000,1,01,202206,8,7,01,0,06,19928910,5613825,3307723,E11,
020701924,STONE COUNTY HOMETOWN HEALTH PLANNING COALITION INC,% PAT REEVES,PO BOX 797,MOUNTAIN VIEW,AR,72560-0797,0000,03,3,2000,200404,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,E19,
020703257,FAMILY PROMISE OF PULASKI COUNTY INC,,222 E 8TH ST,LITTLE ROCK,AR,72202-3902,0000,03,3,1000,200405,1,15,000000000,1,01,202112,4,4,01,0,12,103447,192781,192781,L41,
020717099,GLAD TIDINGS FAMILY WORSHIP,% BOBBY J ONEAL,1400 N ALBERT PIKE AVE,FORT SMITH,AR,72904-7029,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
020721419,AUTISM SUPPORT GROUP OF NWA,% PAULA TOWLE,208 N WALTON BLVD STE 9,BENTONVILLE,AR,72712-5080,0000,03,3,1000,200411,1,15,000000000,1,01,202112,3,3,01,0,12,45535,96012,96012,G84,
020723291,OSMUNDSEN COURT,% VICKI GRANTHAM,6124 NORTHMOOR DR,LITTLE ROCK,AR,72204-2504,0000,03,3,1000,200805,1,16,000000000,1,01,202109,5,3,02,0,09,756029,29967,29967,L21,
020745078,AMERICAN CASE MANAGEMENT ASSOCIATION GEORGIA CHAPTER,% NRAI,17200 CHENAL PKWY STE 300,LITTLE ROCK,AR,72223-5965,0000,03,3,1000,201409,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,P12,
020774634,RIDGE VIEW MENNONITE CHURCH,% LEONARD NIGHTINGALE,16391 WILDCAT LN,TRUMANN,AR,72472-8071,1971,03,9,7000,196901,1,10,059150001,5,01,,0,0,06,0,12,,,,,
020789784,ARKANSAS CAN DO INC,% JUDITH YOUNG,3319 ROCKY CT,LITTLE ROCK,AR,72227-3108,0000,03,3,1000,200707,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P50,
020791781,AMERICAN LEGION,% BARBARA AGUIRRE,711 W PERSIMMON ST,ROGERS,AR,72756-3655,0925,19,9,1000,194603,1,00,907908000,5,01,202112,4,4,01,0,12,237652,227963,71102,,100 WILLIAM BATJER
020796301,PATH 2 RESTORATION MINISTRIES,,4301 W KINGS HWY,PARAGOULD,AR,72450-2511,3030,03,9,7000,197704,1,10,002029000,1,01,,0,0,06,0,12,,,,,
020808344,UNITED BROTHERHOOD OF CARPENTERS & JOINERS OF AMERICA,,PO BOX 468,HUTTIG,AR,71747-0468,0000,05,3,3000,201905,2,00,000000000,5,01,202206,0,0,02,0,06,0,0,0,,2346 LOCAL
030264619,SOCIETY FOR COMMERCIAL ARCHEOLOGY INC,% DEPT OF POPULAR CULTURE,PO BOX 2500,LITTLE ROCK,AR,72203-2500,0000,03,3,1000,197806,1,15,062000000,1,01,202112,3,3,02,0,12,99400,49300,49300,,
030396343,EMBASSY CHURCH OF THE ASSEMBLIES OF GOD INC,% PASTOR CHARLES M BARNES,PO BOX 17070,N LITTLE ROCK,AR,72117-0070,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,X21,
030401082,CONCORD BAPTIST CHURCH,,PO BOX 1259,MENA,AR,71953-1259,1674,03,9,7000,196408,0,10,000000000,5,01,,0,0,06,0,12,,,,,
030402602,SOUTHERN HEIGHTS BAPTIST CHURCH,% RAMA SMITH,279 HIGHWAY 221 S,BERRYVILLE,AR,72616-9119,2012,03,9,7000,196905,0,10,029000000,5,01,,0,0,06,0,12,,,,,
030405736,MARION COUNTY HOMETOWN HEALTH INC,% JENNIFER RASICO,PO BOX 767,YELLVILLE,AR,72687-0767,0000,03,3,1000,200204,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,E70,
030426716,BIKES BLUES & BARBEQUE INC,,PO BOX 712,FAYETTEVILLE,AR,72702-0712,0000,03,3,1000,200305,1,16,000000000,1,01,202112,4,4,01,0,12,108799,219309,219309,T30,
030431682,ALPINE CEMETERY MEMORIAL CHAPEL INC,% GEORGE FRANKS,112 APPLE BLOSSOM DR,ARKADELPHIA,AR,71923-9387,0000,03,3,1000,200208,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,Y50,
030446489,HOPEVILLE ASSEMBLY OF GOD,% DAVID W ENDSLEY,RR 1 BOX 65,BEARDEN,AR,71720-9404,1678,03,9,7000,196408,1,10,001002029,5,01,,0,0,06,0,12,,,,,
030446656,HORSESHOE BEND CHURCH OF THE NAZARENE,% RICHARD HEIDE,911 FOURTH ST,HORSESHOE BND,AR,72512-3728,1588,03,9,7000,196307,1,10,001000000,5,01,,0,0,00,0,12,,,,,
030450170,REDEEMED TEMPLE OUTREACH MINISTRIES,% FAYEOLA BLUNT,3103 TULIP ST,PINE BLUFF,AR,71603-4840,0000,03,3,1270,200210,1,10,000000000,1,01,,0,0,00,0,12,,,,X21,
030495580,SAINT LEO THE GREAT CATHOLIC UNIVERSITY PARISH,% ERNEST HARDESTY,PO BOX 9033,RUSSELLVILLE,AR,72811-9033,0928,03,9,1700,194603,1,10,031150120,5,01,,0,0,06,0,12,,,,,
030497215,OAKHILL FAMILY WORSHIP CENTER PENTACOSTAL CHURCH OF GOD,% DARRELL CAULDWELL,1900 RESERVOIR RD APT 74,LITTLE ROCK,AR,72227-6601,1446,03,9,7000,195902,1,10,268120230,5,01,,0,0,06,0,12,,,,,
030501679,TOASTMASTERS INTERNATIONAL,% RACHEL LYNN GERNER,2505 N HAMPTON CT,FAYETTEVILLE,AR,72703-6605,0820,03,9,2000,194505,1,16,000000000,5,01,202212,0,0,02,0,12,0,0,0,,4932 RAZORBACK WORD MASTERS
030506712,ALTRUSA INTERNATIONAL FOUNDATION INC,% VELLA LEWIS,1303 NW 7TH ST,BENTONVILLE,AR,72712-4558,9381,03,9,1000,198512,1,15,059000000,1,01,202205,0,0,02,0,05,0,0,0,,BENTONVILLE-BELLA VISTA ARKANSAS
030515318,TERRI CLARK MINISTRIES INC,% TERRI CLARK,272 REPOP PL,PEARCY,AR,71964-9612,0000,03,3,1200,200406,1,15,000000000,1,01,202112,4,4,01,0,12,110190,227661,192650,Q33,
030528820,MOUNTAIN VIEW COMMUNITY CHURCH,% RANDALL COTHRAN,4800 S BLACK OAK RD,BOONEVILLE,AR,72927-7410,8585,03,9,7000,198309,1,10,001000000,1,01,,0,0,06,0,12,,,,,
030576128,DOWN SYNDROME ASSOCIATION OF NORTHEAST ARKANSAS INC,% VICKIE SPEAKS,PO BOX 10115,JONESBORO,AR,72401-1215,0000,03,3,1200,200603,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,G25,
030591193,BETHEL AFRICAN METHODIST EPISCOPAL CHURCH OF LITTLE ROCK ARKANSAS,% GEORGE S IVORY,816 W 16TH ST,LITTLE ROCK,AR,72202-3736,0000,03,3,7000,200610,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
030606317,ASHLEY COUNTY CARES INC,% DONNA S SHIELDS,415 E SERRETT ST,HAMBURG,AR,71646-8987,0000,03,3,1000,201511,1,16,000000000,1,01,202112,0,0,02,0,12,0,0,0,G30,
030606562,KINGSLAND CEMETERY ASSOCIATION INC,% ANGELIA CROUSE,1270 HIGHWAY 189 S,KINGSLAND,AR,71652-9151,0000,13,3,1000,200709,1,00,000000000,1,01,202205,0,0,02,0,05,0,0,0,Y50,
030607606,WALK OF FAITH OUTREACH MINISTRIES,% PHILLIP ROBERTS,2513 MCCAIN BLVD STE 2,N LITTLE ROCK,AR,72116-7600,0000,03,3,1000,200704,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P85,
030609516,AMERICAN LEGION,% ANTOINE L GORDON,PO BOX 15664,N LITTLE ROCK,AR,72231-5664,0925,19,9,1000,194603,1,00,907908000,5,01,202212,0,0,02,0,12,0,0,0,,74 MICHAEL VANN JOHNSON JR
030610836,MARINE CORPS LEAGUE,% NATHAN ROTH,PO BOX 1215,MENA,AR,71953-1215,0955,04,9,3000,194607,1,00,908279265,5,01,202212,0,0,02,0,12,0,0,0,,1261 HERBERT A LITTLETON DET MCL
030611562,QUINN CHAPEL AFRICAN METHODIST EPISCOPAL CHURCH,% DIANE L BURL,723 N 8TH ST,FORT SMITH,AR,72901-2209,2632,03,9,7000,197505,1,10,000000000,5,01,,0,0,06,0,12,,,,,
030614632,AMERICAN POSTAL WORKERS UNION,% WILLIAM NAZARENKO PRESIDENT,PO BOX 1064,MOUNTAIN HOME,AR,72654-1064,2474,05,9,3000,197311,2,00,263279000,5,01,202212,0,0,02,0,12,0,0,0,,5008 MOUNTAIN HOME LOCAL APWU
042657091,ASSOCIATION FOR PROFESSIONALS IN INFECTION CTRL & EPIDEMIOLOGY INC,% APIC INC,111 BUCKLAND PL,LITTLE ROCK,AR,72223-4567,2628,03,9,1200,197506,1,16,995263059,5,01,202212,0,0,02,0,12,0,0,0,E72C,046 ARKANSAS
043589019,WESTERN CHEROKEE,% HERSHAL HOBAUTH,PO BOX 23280,BARLING,AR,72923-0280,0000,03,3,1000,201302,1,15,000000000,1,01,202112,1,2,02,0,12,2109,15909,15909,P20,
043611535,SABBATH CHURCH OF GOD,% WARREN ZEHRUNG,PO BOX 30332,LITTLE ROCK,AR,72260-0006,0000,03,3,7000,200207,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
043611979,OPEN ARMS PREGNANCY CENTER,% LINDA HARMS,PO BOX 854,HUNTSVILLE,AR,72740-0854,0000,03,3,1000,201611,1,15,000000000,1,01,202112,2,5,01,0,12,13551,564404,564404,E40,
043617224,TOASTMASTERS INTERNATIONAL,% GLEN D FAGERSTROM,5800 RANCH DR,LITTLE ROCK,AR,72223-4497,0820,03,9,2000,194505,1,16,059319000,1,01,201912,0,0,02,0,12,0,0,0,,7152 FAMILYLIFE TOASTMASTERS CLUB
043621374,GLORYLAND CHURCH,% KAREN ROGERS,PO BOX 63,OARK,AR,72852-0063,0000,03,3,7000,201704,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,GREGORY WILLIS
043631213,LITTLE ROCK PUBLIC EDUCATION FOUNDATION INC,,PO BOX 250243,LITTLE ROCK,AR,72225-0243,0000,03,3,1000,200209,1,15,000000000,1,01,202106,3,4,01,0,06,85121,140046,140046,B112,JAMES T KENNETH EDD
043665461,ARKANSAS CELTIC MUSIC SOCIETY,% LOUISA BOYD,10601 WILDER RD,MABELVALE,AR,72103-9021,0000,03,3,1000,200209,1,15,000000000,1,01,202112,0,0,02,0,12,0,0,0,A68,LOUISA BOYD
043665617,NATIONAL ALTERNATIVE EDUCATION ASSOCIATION INC,% PAT CONNER,754 VIA LUCCA AVE,TONTITOWN,AR,72762-6330,0000,03,3,1000,200308,1,15,000000000,1,01,202206,4,4,01,0,06,151189,199232,199232,B80,
043667535,KIDS CHANCE OF ARKANSAS,% WILLIAM J ZIHALA,PO BOX 250249,LITTLE ROCK,AR,72225-0249,0000,03,3,1000,200309,1,15,000000000,1,01,201912,3,3,01,0,12,87657,87449,87449,B82,
043668970,SOUTHEAST PULASKI COUNTY CITIZENS ACTION COMMITTEE,% REGINALD RODGERS,PO BOX 262,SWEET HOME,AR,72164-0262,0000,03,3,2000,200708,1,15,000000000,1,01,201912,0,0,02,0,12,0,0,0,B90,
043691265,VAN BUREN COUNTY RESCUE SQUAD INC,% BRIAN TATUM,PO BOX 152,CHOCTAW,AR,72028-0152,0000,03,3,1000,200212,1,15,000000000,1,01,202012,0,0,02,0,12,0,0,0,M24,
043703020,SAMARITAN HOUSE COMMUNITY CENTER,% DEBBIE RAMBO,1211 W HUDSON RD,ROGERS,AR,72756-2330,0000,03,3,1000,200209,1,15,000000000,1,01,202106,6,7,01,0,06,3368725,9357993,7534821,P50,
043732480,SUBIACO ACADEMY,% GLEN CONSTANTINO,405 N SUBIACO AVE,SUBIACO,AR,72865-9798,0000,03,3,7100,200402,1,17,000000000,1,01,,0,0,13,0,06,,,,B11,ABBOT JEROME KODELL
043732488,SUBIACO ACADEMY,% ABBOT JEROME KODELL,405 N SUBIACO AVE,SUBIACO,AR,72865-9220,0000,03,3,2700,200404,1,11,000000000,1,01,,0,0,13,0,06,,,,B25,
